Zone Timestep,THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy[J]
2006-Jun-21 12:40:00,87529.81970337471
2006-Jun-21 12:50:00,86551.80317432278
2006-Jun-21 13:00:00,86410.68924008353
2006-Jun-21 13:10:00,86287.10810525047
2006-Jun-21 13:20:00,86562.05667724813
2006-Jun-21 13:30:00,87140.93165571943
2006-Jun-21 13:40:00,87935.14351774896
2006-Jun-21 13:50:00,88881.03245819987
2006-Jun-21 14:00:00,89962.03849081726
2006-Jun-21 14:10:00,91534.38567455464
2006-Jun-21 14:20:00,93219.35608224155
2006-Jun-21 14:30:00,94994.04265019606
2006-Jun-21 14:40:00,96862.16220908736
2006-Jun-21 14:50:00,98795.561845915
2006-Jun-21 15:00:00,100784.23533221042
2006-Jun-21 15:10:00,102137.46661493047
2006-Jun-21 15:20:00,103521.2911306339
2006-Jun-21 15:30:00,104949.66192236306
2006-Jun-21 15:40:00,106232.52033833473
2006-Jun-21 15:50:00,107394.98108317878
2006-Jun-21 16:00:00,108456.80856188
2006-Jun-21 16:10:00,109421.73558365963
2006-Jun-21 16:20:00,109788.03022181551
2006-Jun-21 16:30:00,110249.3585635336
2006-Jun-21 16:40:00,110662.43199646023
2006-Jun-21 16:50:00,111070.15718531562
2006-Jun-21 17:00:00,111473.31050740172
2006-Jun-21 17:10:00,111272.7954697496
2006-Jun-21 17:20:00,111184.96943406321
2006-Jun-21 17:30:00,111187.60405681499
2006-Jun-21 17:40:00,110821.77043621789
2006-Jun-21 17:50:00,110222.46162655445
2006-Jun-21 18:00:00,109432.66683366674
2006-Jun-21 18:10:00,107651.76289469808
2006-Jun-21 18:20:00,105748.5749562001
2006-Jun-21 18:30:00,103762.63495547225
2006-Jun-21 18:40:00,101221.92468660984
2006-Jun-21 18:50:00,98333.85446031492
2006-Jun-21 19:00:00,95165.25469860889
2006-Jun-21 19:10:00,92471.70459733554
2006-Jun-21 19:20:00,89136.02290001235
2006-Jun-21 19:30:00,86946.33110783865
2006-Jun-21 19:40:00,85479.55387045715
2006-Jun-21 19:50:00,84459.00283956263
2006-Jun-21 20:00:00,83824.51800297006
2006-Jun-21 20:10:00,83197.91936889889
2006-Jun-21 20:20:00,82781.20845648853
2006-Jun-21 20:30:00,82510.60793912677
2006-Jun-21 20:40:00,82337.69078847673
2006-Jun-21 20:50:00,82225.7071483101
2006-Jun-21 21:00:00,82150.11743461323
2006-Jun-21 21:10:00,82253.92447841744
2006-Jun-21 21:20:00,82381.89529413705
2006-Jun-21 21:30:00,82522.116989041
2006-Jun-21 21:40:00,82652.96585788616
2006-Jun-21 21:50:00,82764.49620607581
2006-Jun-21 22:00:00,82841.16177204908
2006-Jun-21 22:10:00,82880.50335973127
2006-Jun-21 22:20:00,82871.25402548743
2006-Jun-21 22:30:00,82815.7238475068
2006-Jun-21 22:40:00,82705.85221165926
2006-Jun-21 22:50:00,82546.81536996874
2006-Jun-21 23:00:00,82333.010535226
2006-Jun-21 23:10:00,82086.54762792584
2006-Jun-21 23:20:00,81788.03238045314
2006-Jun-21 23:30:00,81446.20092074416
2006-Jun-21 23:40:00,81058.59835965997
2006-Jun-21 23:50:00,80632.2378588516
2006-Jun-22 00:00:00,80165.82641448491
2006-Jun-22 00:10:00,79287.61569941686
2006-Jun-22 00:20:00,78324.97401740622
2006-Jun-22 00:30:00,77279.88969166444
2006-Jun-22 00:40:00,76160.98863914347
2006-Jun-22 00:50:00,74986.79233197222
2006-Jun-22 01:00:00,73762.37675309111
2006-Jun-22 01:10:00,72473.8174251252
2006-Jun-22 01:20:00,71166.80910434258
2006-Jun-22 01:30:00,69824.2415415798
2006-Jun-22 01:40:00,68455.154352366
2006-Jun-22 01:50:00,67061.8387283345
2006-Jun-22 02:00:00,65660.26728498722
2006-Jun-22 02:10:00,64308.95250257654
2006-Jun-22 02:20:00,62925.889599674054
2006-Jun-22 02:30:00,61556.44893173065
2006-Jun-22 02:40:00,60144.19395594337
2006-Jun-22 02:50:00,58692.53288941998
2006-Jun-22 03:00:00,57216.20417053747
2006-Jun-22 03:10:00,56102.537837709184
2006-Jun-22 03:20:00,55057.987429096516
2006-Jun-22 03:30:00,54074.778331647365
2006-Jun-22 03:40:00,53145.9981044725
2006-Jun-22 03:50:00,52260.058694090236
2006-Jun-22 04:00:00,51409.1984101915
2006-Jun-22 04:10:00,50585.76731870724
2006-Jun-22 04:20:00,49830.6210263996
2006-Jun-22 04:30:00,49097.09923060674
2006-Jun-22 04:40:00,48400.3771441267
2006-Jun-22 04:50:00,47721.42054388722
2006-Jun-22 05:00:00,47069.6076929433
2006-Jun-22 05:10:00,45576.15110166324
2006-Jun-22 05:20:00,43775.10458874524
2006-Jun-22 05:30:00,41748.82166715488
2006-Jun-22 05:40:00,39534.84760275503
2006-Jun-22 05:50:00,37183.85755638581
2006-Jun-22 06:00:00,34705.281043102485
2006-Jun-22 06:10:00,33745.805762644755
2006-Jun-22 06:20:00,32938.12707728868
2006-Jun-22 06:30:00,29256.41491942118
2006-Jun-22 06:40:00,28538.522244336735
2006-Jun-22 06:50:00,28237.72268047167
2006-Jun-22 07:00:00,28191.2030134643
2006-Jun-22 07:10:00,27500.64339135273
2006-Jun-22 07:20:00,26801.639414079724
2006-Jun-22 07:30:00,26107.63800155821
2006-Jun-22 07:40:00,25498.631223496293
2006-Jun-22 07:50:00,24960.766380703335
2006-Jun-22 08:00:00,24478.354284868863
2006-Jun-22 08:10:00,23603.10631837415
2006-Jun-22 08:20:00,22647.794290350972
2006-Jun-22 08:30:00,21638.25289997899
2006-Jun-22 08:40:00,21480.318629378566
2006-Jun-22 08:50:00,22213.56886811585
2006-Jun-22 09:00:00,23535.015903964566
2006-Jun-22 09:10:00,26478.7732712174
2006-Jun-22 09:20:00,30025.669551522962
2006-Jun-22 09:30:00,33947.12387868899
2006-Jun-22 09:40:00,40046.20251457028
2006-Jun-22 09:50:00,47718.50262005925
2006-Jun-22 10:00:00,56765.31098930911
2006-Jun-22 10:10:00,65840.89281794436
2006-Jun-22 10:20:00,75106.81447878225
2006-Jun-22 10:30:00,83828.79923216098
2006-Jun-22 10:40:00,102984.07518388756
2006-Jun-22 10:50:00,111498.45852766147
2006-Jun-22 11:00:00,117551.73618537004
2006-Jun-22 11:10:00,122849.87421000085
2006-Jun-22 11:20:00,126677.95722916244
2006-Jun-22 11:30:00,116056.5555457291
2006-Jun-22 11:40:00,113290.3829302773
2006-Jun-22 11:50:00,111078.75357666444
2006-Jun-22 12:00:00,108538.52332661128
2006-Jun-22 12:10:00,105842.71094349794
2006-Jun-22 12:20:00,103046.91813994905
2006-Jun-22 12:30:00,100298.37281351612
2006-Jun-22 12:40:00,97452.66192074705
2006-Jun-22 12:50:00,94979.29003012743
2006-Jun-22 13:00:00,92737.97677940511
2006-Jun-22 13:10:00,89868.39671088723
2006-Jun-22 13:20:00,87451.36115015154
2006-Jun-22 13:30:00,85351.48920821726
2006-Jun-22 13:40:00,83705.61063693125
2006-Jun-22 13:50:00,82405.7772286785
2006-Jun-22 14:00:00,81350.70711141663
2006-Jun-22 14:10:00,80400.98069959221
2006-Jun-22 14:20:00,79542.41186355108
2006-Jun-22 14:30:00,78752.65036505529
2006-Jun-22 14:40:00,77716.42616995747
2006-Jun-22 14:50:00,76473.9767059236
2006-Jun-22 15:00:00,75018.01451665662
2006-Jun-22 15:10:00,73545.2575932337
2006-Jun-22 15:20:00,72238.8241776577
2006-Jun-22 15:30:00,70746.18981299212
2006-Jun-22 15:40:00,69217.36541417864
2006-Jun-22 15:50:00,68029.27610706855
2006-Jun-22 16:00:00,67144.08464701216
2006-Jun-22 16:10:00,65733.95369163294
2006-Jun-22 16:20:00,64390.50263329303
2006-Jun-22 16:30:00,63093.66866285109
2006-Jun-22 16:40:00,60998.80031072662
2006-Jun-22 16:50:00,58510.06324185253
2006-Jun-22 17:00:00,55710.14071899692
2006-Jun-22 17:10:00,53072.2244555043
2006-Jun-22 17:20:00,50330.08817935509
2006-Jun-22 17:30:00,47495.47417339884
2006-Jun-22 17:40:00,55176.229596866215
2006-Jun-22 17:50:00,53929.550953785365
2006-Jun-22 18:00:00,51732.178727173006
2006-Jun-22 18:10:00,49509.999012647844
2006-Jun-22 18:20:00,46886.14160814815
2006-Jun-22 18:30:00,43985.971760430024
2006-Jun-22 18:40:00,40739.7623303316
2006-Jun-22 18:50:00,37280.848414048756
2006-Jun-22 19:00:00,33664.97515301666
2006-Jun-22 19:10:00,29729.462901500487
2006-Jun-22 19:20:00,25292.28916752414
2006-Jun-22 19:30:00,21738.921506180362
2006-Jun-22 19:40:00,18717.681036445636
2006-Jun-22 19:50:00,16044.232912855712
2006-Jun-22 20:00:00,13621.966640821694
2006-Jun-22 20:10:00,11483.572722462073
2006-Jun-22 20:20:00,9575.02742653247
2006-Jun-22 20:30:00,7853.497015731553
2006-Jun-22 20:40:00,6304.749620174373
2006-Jun-22 20:50:00,4895.912682655689
2006-Jun-22 21:00:00,3615.140488871015
2006-Jun-22 21:10:00,2595.73034306509
2006-Jun-22 21:20:00,1696.6638128769814
2006-Jun-22 21:30:00,886.1176758830422
2006-Jun-22 21:40:00,159.34357262566755
2006-Jun-22 21:50:00,0.0
2006-Jun-22 22:00:00,0.0
2006-Jun-22 22:10:00,0.0
2006-Jun-22 22:20:00,0.0
2006-Jun-22 22:30:00,0.0
2006-Jun-22 22:40:00,0.0
2006-Jun-22 22:50:00,0.0
2006-Jun-22 23:00:00,0.0
2006-Jun-22 23:10:00,0.0
2006-Jun-22 23:20:00,0.0
2006-Jun-22 23:30:00,0.0
2006-Jun-22 23:40:00,0.0
2006-Jun-22 23:50:00,0.0
2006-Jun-23 00:00:00,0.0
2006-Jun-23 00:10:00,0.0
2006-Jun-23 00:20:00,0.0
2006-Jun-23 00:30:00,0.0
2006-Jun-23 00:40:00,0.0
2006-Jun-23 00:50:00,0.0
2006-Jun-23 01:00:00,0.0
2006-Jun-23 01:10:00,0.0
2006-Jun-23 01:20:00,0.0
2006-Jun-23 01:30:00,0.0
2006-Jun-23 01:40:00,0.0
2006-Jun-23 01:50:00,0.0
2006-Jun-23 02:00:00,0.0
2006-Jun-23 02:10:00,0.0
2006-Jun-23 02:20:00,0.0
2006-Jun-23 02:30:00,0.0
2006-Jun-23 02:40:00,0.0
2006-Jun-23 02:50:00,0.0
2006-Jun-23 03:00:00,0.0
2006-Jun-23 03:10:00,0.0
2006-Jun-23 03:20:00,0.0
2006-Jun-23 03:30:00,0.0
2006-Jun-23 03:40:00,0.0
2006-Jun-23 03:50:00,0.0
2006-Jun-23 04:00:00,0.0
2006-Jun-23 04:10:00,0.0
2006-Jun-23 04:20:00,0.0
2006-Jun-23 04:30:00,0.0
2006-Jun-23 04:40:00,0.0
2006-Jun-23 04:50:00,0.0
2006-Jun-23 05:00:00,0.0
2006-Jun-23 05:10:00,0.0
2006-Jun-23 05:20:00,0.0
2006-Jun-23 05:30:00,0.0
2006-Jun-23 05:40:00,0.0
2006-Jun-23 05:50:00,0.0
2006-Jun-23 06:00:00,0.0
2006-Jun-23 06:10:00,0.0
2006-Jun-23 06:20:00,0.0
2006-Jun-23 06:30:00,0.0
2006-Jun-23 06:40:00,0.0
2006-Jun-23 06:50:00,0.0
2006-Jun-23 07:00:00,0.0
2006-Jun-23 07:10:00,0.0
2006-Jun-23 07:20:00,0.0
2006-Jun-23 07:30:00,0.0
2006-Jun-23 07:40:00,0.0
2006-Jun-23 07:50:00,0.0
2006-Jun-23 08:00:00,0.0
2006-Jun-23 08:10:00,0.0
2006-Jun-23 08:20:00,0.0
2006-Jun-23 08:30:00,0.0
2006-Jun-23 08:40:00,0.0
2006-Jun-23 08:50:00,0.0
2006-Jun-23 09:00:00,0.0
2006-Jun-23 09:10:00,0.0
2006-Jun-23 09:20:00,0.0
2006-Jun-23 09:30:00,0.0
2006-Jun-23 09:40:00,0.0
2006-Jun-23 09:50:00,0.0
2006-Jun-23 10:00:00,0.0
2006-Jun-23 10:10:00,0.0
2006-Jun-23 10:20:00,0.0
2006-Jun-23 10:30:00,0.0
2006-Jun-23 10:40:00,0.0
2006-Jun-23 10:50:00,0.0
2006-Jun-23 11:00:00,0.0
2006-Jun-23 11:10:00,0.0
2006-Jun-23 11:20:00,0.0
2006-Jun-23 11:30:00,0.0
2006-Jun-23 11:40:00,0.0
2006-Jun-23 11:50:00,0.0
2006-Jun-23 12:00:00,0.0
2006-Jun-23 12:10:00,0.0
2006-Jun-23 12:20:00,0.0
2006-Jun-23 12:30:00,0.0
2006-Jun-23 12:40:00,0.0
2006-Jun-23 12:50:00,0.0
2006-Jun-23 13:00:00,0.0
2006-Jun-23 13:10:00,0.0
2006-Jun-23 13:20:00,0.0
2006-Jun-23 13:30:00,0.0
2006-Jun-23 13:40:00,126.10726639085695
2006-Jun-23 13:50:00,6906.949504646949
2006-Jun-23 14:00:00,7062.292007969059
2006-Jun-23 14:10:00,10577.319219623947
2006-Jun-23 14:20:00,13050.42075808683
2006-Jun-23 14:30:00,15354.771711474337
2006-Jun-23 14:40:00,17164.26365128747
2006-Jun-23 14:50:00,18518.69198096548
2006-Jun-23 15:00:00,19449.555997001964
2006-Jun-23 15:10:00,21102.180112399765
2006-Jun-23 15:20:00,22629.241580685004
2006-Jun-23 15:30:00,23994.1246058523
2006-Jun-23 15:40:00,24920.63932615891
2006-Jun-23 15:50:00,25457.40349453915
2006-Jun-23 16:00:00,25643.521365858698
2006-Jun-23 16:10:00,25494.670531761083
2006-Jun-23 16:20:00,25044.26635382419
2006-Jun-23 16:30:00,24357.827349633964
2006-Jun-23 16:40:00,23429.003359310824
2006-Jun-23 16:50:00,22292.330654297566
2006-Jun-23 17:00:00,20944.877552680467
2006-Jun-23 17:10:00,19215.941500388453
2006-Jun-23 17:20:00,17284.319476608845
2006-Jun-23 17:30:00,15124.180829622344
2006-Jun-23 17:40:00,12634.031972509705
2006-Jun-23 17:50:00,9900.310287254193
2006-Jun-23 18:00:00,6971.535224167473
2006-Jun-23 18:10:00,4062.215704062938
2006-Jun-23 18:20:00,1013.2010286334136
2006-Jun-23 18:30:00,0.0
2006-Jun-23 18:40:00,0.0
2006-Jun-23 18:50:00,0.0
2006-Jun-23 19:00:00,0.0
2006-Jun-23 19:10:00,0.0
2006-Jun-23 19:20:00,0.0
2006-Jun-23 19:30:00,0.0
2006-Jun-23 19:40:00,0.0
2006-Jun-23 19:50:00,0.0
2006-Jun-23 20:00:00,0.0
2006-Jun-23 20:10:00,0.0
2006-Jun-23 20:20:00,0.0
2006-Jun-23 20:30:00,0.0
2006-Jun-23 20:40:00,0.0
2006-Jun-23 20:50:00,0.0
2006-Jun-23 21:00:00,0.0
2006-Jun-23 21:10:00,0.0
2006-Jun-23 21:20:00,0.0
2006-Jun-23 21:30:00,0.0
2006-Jun-23 21:40:00,0.0
2006-Jun-23 21:50:00,0.0
2006-Jun-23 22:00:00,0.0
2006-Jun-23 22:10:00,0.0
2006-Jun-23 22:20:00,0.0
2006-Jun-23 22:30:00,0.0
2006-Jun-23 22:40:00,0.0
2006-Jun-23 22:50:00,0.0
2006-Jun-23 23:00:00,0.0
2006-Jun-23 23:10:00,0.0
2006-Jun-23 23:20:00,0.0
2006-Jun-23 23:30:00,0.0
2006-Jun-23 23:40:00,0.0
2006-Jun-23 23:50:00,0.0
2006-Jun-24 00:00:00,0.0
2006-Jun-24 00:10:00,0.0
2006-Jun-24 00:20:00,0.0
2006-Jun-24 00:30:00,0.0
2006-Jun-24 00:40:00,0.0
2006-Jun-24 00:50:00,0.0
2006-Jun-24 01:00:00,0.0
2006-Jun-24 01:10:00,0.0
2006-Jun-24 01:20:00,0.0
2006-Jun-24 01:30:00,0.0
2006-Jun-24 01:40:00,0.0
2006-Jun-24 01:50:00,0.0
2006-Jun-24 02:00:00,0.0
2006-Jun-24 02:10:00,0.0
2006-Jun-24 02:20:00,0.0
2006-Jun-24 02:30:00,0.0
2006-Jun-24 02:40:00,0.0
2006-Jun-24 02:50:00,0.0
2006-Jun-24 03:00:00,0.0
2006-Jun-24 03:10:00,0.0
2006-Jun-24 03:20:00,0.0
2006-Jun-24 03:30:00,0.0
2006-Jun-24 03:40:00,0.0
2006-Jun-24 03:50:00,0.0
2006-Jun-24 04:00:00,0.0
2006-Jun-24 04:10:00,0.0
2006-Jun-24 04:20:00,0.0
2006-Jun-24 04:30:00,0.0
2006-Jun-24 04:40:00,0.0
2006-Jun-24 04:50:00,0.0
2006-Jun-24 05:00:00,0.0
2006-Jun-24 05:10:00,0.0
2006-Jun-24 05:20:00,0.0
2006-Jun-24 05:30:00,0.0
2006-Jun-24 05:40:00,0.0
2006-Jun-24 05:50:00,0.0
2006-Jun-24 06:00:00,0.0
2006-Jun-24 06:10:00,0.0
2006-Jun-24 06:20:00,0.0
2006-Jun-24 06:30:00,0.0
2006-Jun-24 06:40:00,0.0
2006-Jun-24 06:50:00,0.0
2006-Jun-24 07:00:00,0.0
2006-Jun-24 07:10:00,0.0
2006-Jun-24 07:20:00,0.0
2006-Jun-24 07:30:00,0.0
2006-Jun-24 07:40:00,0.0
2006-Jun-24 07:50:00,0.0
2006-Jun-24 08:00:00,0.0
2006-Jun-24 08:10:00,0.0
2006-Jun-24 08:20:00,0.0
2006-Jun-24 08:30:00,0.0
2006-Jun-24 08:40:00,0.0
2006-Jun-24 08:50:00,0.0
2006-Jun-24 09:00:00,0.0
2006-Jun-24 09:10:00,0.0
2006-Jun-24 09:20:00,0.0
2006-Jun-24 09:30:00,0.0
2006-Jun-24 09:40:00,0.0
2006-Jun-24 09:50:00,0.0
2006-Jun-24 10:00:00,0.0
2006-Jun-24 10:10:00,0.0
2006-Jun-24 10:20:00,0.0
2006-Jun-24 10:30:00,0.0
2006-Jun-24 10:40:00,0.0
2006-Jun-24 10:50:00,0.0
2006-Jun-24 11:00:00,0.0
2006-Jun-24 11:10:00,0.0
2006-Jun-24 11:20:00,0.0
2006-Jun-24 11:30:00,0.0
2006-Jun-24 11:40:00,0.0
2006-Jun-24 11:50:00,0.0
2006-Jun-24 12:00:00,0.0
2006-Jun-24 12:10:00,0.0
2006-Jun-24 12:20:00,0.0
2006-Jun-24 12:30:00,0.0
2006-Jun-24 12:40:00,0.0
2006-Jun-24 12:50:00,0.0
2006-Jun-24 13:00:00,0.0
2006-Jun-24 13:10:00,0.0
2006-Jun-24 13:20:00,0.0
2006-Jun-24 13:30:00,0.0
2006-Jun-24 13:40:00,0.0
2006-Jun-24 13:50:00,0.0
2006-Jun-24 14:00:00,0.0
2006-Jun-24 14:10:00,0.0
2006-Jun-24 14:20:00,0.0
2006-Jun-24 14:30:00,0.0
2006-Jun-24 14:40:00,0.0
2006-Jun-24 14:50:00,0.0
2006-Jun-24 15:00:00,0.0
2006-Jun-24 15:10:00,0.0
2006-Jun-24 15:20:00,0.0
2006-Jun-24 15:30:00,0.0
2006-Jun-24 15:40:00,0.0
2006-Jun-24 15:50:00,0.0
2006-Jun-24 16:00:00,0.0
2006-Jun-24 16:10:00,0.0
2006-Jun-24 16:20:00,0.0
2006-Jun-24 16:30:00,0.0
2006-Jun-24 16:40:00,0.0
2006-Jun-24 16:50:00,0.0
2006-Jun-24 17:00:00,0.0
2006-Jun-24 17:10:00,0.0
2006-Jun-24 17:20:00,0.0
2006-Jun-24 17:30:00,0.0
2006-Jun-24 17:40:00,0.0
2006-Jun-24 17:50:00,0.0
2006-Jun-24 18:00:00,0.0
2006-Jun-24 18:10:00,0.0
2006-Jun-24 18:20:00,0.0
2006-Jun-24 18:30:00,0.0
2006-Jun-24 18:40:00,0.0
2006-Jun-24 18:50:00,0.0
2006-Jun-24 19:00:00,0.0
2006-Jun-24 19:10:00,0.0
2006-Jun-24 19:20:00,0.0
2006-Jun-24 19:30:00,0.0
2006-Jun-24 19:40:00,0.0
2006-Jun-24 19:50:00,0.0
2006-Jun-24 20:00:00,0.0
2006-Jun-24 20:10:00,0.0
2006-Jun-24 20:20:00,0.0
2006-Jun-24 20:30:00,0.0
2006-Jun-24 20:40:00,0.0
2006-Jun-24 20:50:00,0.0
2006-Jun-24 21:00:00,0.0
2006-Jun-24 21:10:00,0.0
2006-Jun-24 21:20:00,0.0
2006-Jun-24 21:30:00,0.0
2006-Jun-24 21:40:00,0.0
2006-Jun-24 21:50:00,0.0
2006-Jun-24 22:00:00,0.0
2006-Jun-24 22:10:00,0.0
2006-Jun-24 22:20:00,0.0
2006-Jun-24 22:30:00,0.0
2006-Jun-24 22:40:00,0.0
2006-Jun-24 22:50:00,0.0
2006-Jun-24 23:00:00,0.0
2006-Jun-24 23:10:00,0.0
2006-Jun-24 23:20:00,0.0
2006-Jun-24 23:30:00,0.0
2006-Jun-24 23:40:00,0.0
2006-Jun-24 23:50:00,0.0
2006-Jun-25 00:00:00,0.0
2006-Jun-25 00:10:00,0.0
2006-Jun-25 00:20:00,0.0
2006-Jun-25 00:30:00,0.0
2006-Jun-25 00:40:00,0.0
2006-Jun-25 00:50:00,0.0
2006-Jun-25 01:00:00,0.0
2006-Jun-25 01:10:00,0.0
2006-Jun-25 01:20:00,0.0
2006-Jun-25 01:30:00,0.0
2006-Jun-25 01:40:00,0.0
2006-Jun-25 01:50:00,0.0
2006-Jun-25 02:00:00,0.0
2006-Jun-25 02:10:00,0.0
2006-Jun-25 02:20:00,0.0
2006-Jun-25 02:30:00,0.0
2006-Jun-25 02:40:00,0.0
2006-Jun-25 02:50:00,0.0
2006-Jun-25 03:00:00,0.0
2006-Jun-25 03:10:00,0.0
2006-Jun-25 03:20:00,0.0
2006-Jun-25 03:30:00,0.0
2006-Jun-25 03:40:00,0.0
2006-Jun-25 03:50:00,0.0
2006-Jun-25 04:00:00,0.0
2006-Jun-25 04:10:00,0.0
2006-Jun-25 04:20:00,0.0
2006-Jun-25 04:30:00,0.0
2006-Jun-25 04:40:00,0.0
2006-Jun-25 04:50:00,0.0
2006-Jun-25 05:00:00,0.0
2006-Jun-25 05:10:00,0.0
2006-Jun-25 05:20:00,0.0
2006-Jun-25 05:30:00,0.0
2006-Jun-25 05:40:00,0.0
2006-Jun-25 05:50:00,0.0
2006-Jun-25 06:00:00,0.0
2006-Jun-25 06:10:00,0.0
2006-Jun-25 06:20:00,0.0
2006-Jun-25 06:30:00,0.0
2006-Jun-25 06:40:00,0.0
2006-Jun-25 06:50:00,0.0
2006-Jun-25 07:00:00,0.0
2006-Jun-25 07:10:00,0.0
2006-Jun-25 07:20:00,0.0
2006-Jun-25 07:30:00,0.0
2006-Jun-25 07:40:00,0.0
2006-Jun-25 07:50:00,0.0
2006-Jun-25 08:00:00,0.0
2006-Jun-25 08:10:00,0.0
2006-Jun-25 08:20:00,0.0
2006-Jun-25 08:30:00,0.0
2006-Jun-25 08:40:00,0.0
2006-Jun-25 08:50:00,0.0
2006-Jun-25 09:00:00,0.0
2006-Jun-25 09:10:00,0.0
2006-Jun-25 09:20:00,0.0
2006-Jun-25 09:30:00,0.0
2006-Jun-25 09:40:00,0.0
2006-Jun-25 09:50:00,0.0
2006-Jun-25 10:00:00,0.0
2006-Jun-25 10:10:00,0.0
2006-Jun-25 10:20:00,0.0
2006-Jun-25 10:30:00,0.0
2006-Jun-25 10:40:00,0.0
2006-Jun-25 10:50:00,0.0
2006-Jun-25 11:00:00,0.0
2006-Jun-25 11:10:00,0.0
2006-Jun-25 11:20:00,0.0
2006-Jun-25 11:30:00,0.0
2006-Jun-25 11:40:00,0.0
2006-Jun-25 11:50:00,0.0
2006-Jun-25 12:00:00,0.0
2006-Jun-25 12:10:00,0.0
2006-Jun-25 12:20:00,0.0
2006-Jun-25 12:30:00,0.0
2006-Jun-25 12:40:00,0.0
2006-Jun-25 12:50:00,0.0
2006-Jun-25 13:00:00,0.0
2006-Jun-25 13:10:00,0.0
2006-Jun-25 13:20:00,0.0
2006-Jun-25 13:30:00,0.0
2006-Jun-25 13:40:00,0.0
2006-Jun-25 13:50:00,0.0
2006-Jun-25 14:00:00,0.0
2006-Jun-25 14:10:00,0.0
2006-Jun-25 14:20:00,0.0
2006-Jun-25 14:30:00,0.0
2006-Jun-25 14:40:00,0.0
2006-Jun-25 14:50:00,0.0
2006-Jun-25 15:00:00,0.0
2006-Jun-25 15:10:00,0.0
2006-Jun-25 15:20:00,0.0
2006-Jun-25 15:30:00,0.0
2006-Jun-25 15:40:00,0.0
2006-Jun-25 15:50:00,0.0
2006-Jun-25 16:00:00,0.0
2006-Jun-25 16:10:00,0.0
2006-Jun-25 16:20:00,0.0
2006-Jun-25 16:30:00,0.0
2006-Jun-25 16:40:00,0.0
2006-Jun-25 16:50:00,0.0
2006-Jun-25 17:00:00,0.0
2006-Jun-25 17:10:00,0.0
2006-Jun-25 17:20:00,0.0
2006-Jun-25 17:30:00,0.0
2006-Jun-25 17:40:00,0.0
2006-Jun-25 17:50:00,0.0
2006-Jun-25 18:00:00,0.0
2006-Jun-25 18:10:00,0.0
2006-Jun-25 18:20:00,0.0
2006-Jun-25 18:30:00,0.0
2006-Jun-25 18:40:00,0.0
2006-Jun-25 18:50:00,0.0
2006-Jun-25 19:00:00,0.0
2006-Jun-25 19:10:00,0.0
2006-Jun-25 19:20:00,0.0
2006-Jun-25 19:30:00,0.0
2006-Jun-25 19:40:00,0.0
2006-Jun-25 19:50:00,0.0
2006-Jun-25 20:00:00,0.0
2006-Jun-25 20:10:00,0.0
2006-Jun-25 20:20:00,0.0
2006-Jun-25 20:30:00,0.0
2006-Jun-25 20:40:00,0.0
2006-Jun-25 20:50:00,0.0
2006-Jun-25 21:00:00,0.0
2006-Jun-25 21:10:00,0.0
2006-Jun-25 21:20:00,0.0
2006-Jun-25 21:30:00,0.0
2006-Jun-25 21:40:00,0.0
2006-Jun-25 21:50:00,0.0
2006-Jun-25 22:00:00,0.0
2006-Jun-25 22:10:00,0.0
2006-Jun-25 22:20:00,0.0
2006-Jun-25 22:30:00,0.0
2006-Jun-25 22:40:00,0.0
2006-Jun-25 22:50:00,0.0
2006-Jun-25 23:00:00,0.0
2006-Jun-25 23:10:00,0.0
2006-Jun-25 23:20:00,0.0
2006-Jun-25 23:30:00,0.0
2006-Jun-25 23:40:00,0.0
2006-Jun-25 23:50:00,0.0
2006-Jun-26 00:00:00,0.0
2006-Jun-26 00:10:00,0.0
2006-Jun-26 00:20:00,0.0
2006-Jun-26 00:30:00,0.0
2006-Jun-26 00:40:00,0.0
2006-Jun-26 00:50:00,0.0
2006-Jun-26 01:00:00,0.0
2006-Jun-26 01:10:00,0.0
2006-Jun-26 01:20:00,0.0
2006-Jun-26 01:30:00,0.0
2006-Jun-26 01:40:00,0.0
2006-Jun-26 01:50:00,0.0
2006-Jun-26 02:00:00,0.0
2006-Jun-26 02:10:00,0.0
2006-Jun-26 02:20:00,0.0
2006-Jun-26 02:30:00,0.0
2006-Jun-26 02:40:00,0.0
2006-Jun-26 02:50:00,0.0
2006-Jun-26 03:00:00,0.0
2006-Jun-26 03:10:00,0.0
2006-Jun-26 03:20:00,0.0
2006-Jun-26 03:30:00,0.0
2006-Jun-26 03:40:00,0.0
2006-Jun-26 03:50:00,0.0
2006-Jun-26 04:00:00,0.0
2006-Jun-26 04:10:00,0.0
2006-Jun-26 04:20:00,0.0
2006-Jun-26 04:30:00,0.0
2006-Jun-26 04:40:00,0.0
2006-Jun-26 04:50:00,0.0
2006-Jun-26 05:00:00,0.0
2006-Jun-26 05:10:00,0.0
2006-Jun-26 05:20:00,0.0
2006-Jun-26 05:30:00,0.0
2006-Jun-26 05:40:00,0.0
2006-Jun-26 05:50:00,0.0
2006-Jun-26 06:00:00,0.0
2006-Jun-26 06:10:00,0.0
2006-Jun-26 06:20:00,0.0
2006-Jun-26 06:30:00,0.0
2006-Jun-26 06:40:00,0.0
