Zone Timestep,Environment:Site Direct Solar Radiation Rate per Area[W/m2]
2006-Aug-23 06:10:00,0.0
2006-Aug-23 06:20:00,0.0
2006-Aug-23 06:30:00,0.0
2006-Aug-23 06:40:00,0.0
2006-Aug-23 06:50:00,0.0
2006-Aug-23 07:00:00,0.0
2006-Aug-23 07:10:00,0.0
2006-Aug-23 07:20:00,0.0
2006-Aug-23 07:30:00,0.0
2006-Aug-23 07:40:00,0.0
2006-Aug-23 07:50:00,0.0
2006-Aug-23 08:00:00,0.0
2006-Aug-23 08:10:00,0.0
2006-Aug-23 08:20:00,0.0
2006-Aug-23 08:30:00,0.0
2006-Aug-23 08:40:00,2.4999999999999996
2006-Aug-23 08:50:00,4.999999999999999
2006-Aug-23 09:00:00,7.5
2006-Aug-23 09:10:00,10.000000000000002
2006-Aug-23 09:20:00,12.5
2006-Aug-23 09:30:00,15.0
2006-Aug-23 09:40:00,24.0
2006-Aug-23 09:50:00,33.0
2006-Aug-23 10:00:00,42.0
2006-Aug-23 10:10:00,51.00000000000001
2006-Aug-23 10:20:00,60.0
2006-Aug-23 10:30:00,69.0
2006-Aug-23 10:40:00,76.33333333333333
2006-Aug-23 10:50:00,83.66666666666666
2006-Aug-23 11:00:00,91.0
2006-Aug-23 11:10:00,98.33333333333334
2006-Aug-23 11:20:00,105.66666666666667
2006-Aug-23 11:30:00,113.0
2006-Aug-23 11:40:00,104.66666666666667
2006-Aug-23 11:50:00,96.33333333333334
2006-Aug-23 12:00:00,88.0
2006-Aug-23 12:10:00,79.66666666666666
2006-Aug-23 12:20:00,71.33333333333333
2006-Aug-23 12:30:00,63.0
2006-Aug-23 12:40:00,76.66666666666666
2006-Aug-23 12:50:00,90.33333333333333
2006-Aug-23 13:00:00,104.0
2006-Aug-23 13:10:00,117.66666666666667
2006-Aug-23 13:20:00,131.33333333333334
2006-Aug-23 13:30:00,145.0
2006-Aug-23 13:40:00,137.16666666666669
2006-Aug-23 13:50:00,129.33333333333331
2006-Aug-23 14:00:00,121.5
2006-Aug-23 14:10:00,113.66666666666666
2006-Aug-23 14:20:00,105.83333333333333
2006-Aug-23 14:30:00,98.0
2006-Aug-23 14:40:00,88.16666666666667
2006-Aug-23 14:50:00,78.33333333333334
2006-Aug-23 15:00:00,68.5
2006-Aug-23 15:10:00,58.66666666666666
2006-Aug-23 15:20:00,48.83333333333333
2006-Aug-23 15:30:00,39.0
2006-Aug-23 15:40:00,42.5
2006-Aug-23 15:50:00,46.0
2006-Aug-23 16:00:00,49.5
2006-Aug-23 16:10:00,53.0
2006-Aug-23 16:20:00,56.5
2006-Aug-23 16:30:00,60.0
2006-Aug-23 16:40:00,63.33333333333333
2006-Aug-23 16:50:00,66.66666666666667
2006-Aug-23 17:00:00,70.0
2006-Aug-23 17:10:00,73.33333333333334
2006-Aug-23 17:20:00,76.66666666666667
2006-Aug-23 17:30:00,80.0
2006-Aug-23 17:40:00,92.5
2006-Aug-23 17:50:00,105.0
2006-Aug-23 18:00:00,117.5
2006-Aug-23 18:10:00,130.0
2006-Aug-23 18:20:00,142.50000000000003
2006-Aug-23 18:30:00,155.0
2006-Aug-23 18:40:00,129.16666666666669
2006-Aug-23 18:50:00,103.33333333333334
2006-Aug-23 19:00:00,0.0
2006-Aug-23 19:10:00,0.0
2006-Aug-23 19:20:00,0.0
2006-Aug-23 19:30:00,0.0
2006-Aug-23 19:40:00,0.0
2006-Aug-23 19:50:00,0.0
2006-Aug-23 20:00:00,0.0
2006-Aug-23 20:10:00,0.0
2006-Aug-23 20:20:00,0.0
2006-Aug-23 20:30:00,0.0
2006-Aug-23 20:40:00,0.0
2006-Aug-23 20:50:00,0.0
2006-Aug-23 21:00:00,0.0
2006-Aug-23 21:10:00,0.0
2006-Aug-23 21:20:00,0.0
2006-Aug-23 21:30:00,0.0
2006-Aug-23 21:40:00,0.0
2006-Aug-23 21:50:00,0.0
2006-Aug-23 22:00:00,0.0
2006-Aug-23 22:10:00,0.0
2006-Aug-23 22:20:00,0.0
2006-Aug-23 22:30:00,0.0
2006-Aug-23 22:40:00,0.0
2006-Aug-23 22:50:00,0.0
2006-Aug-23 23:00:00,0.0
2006-Aug-23 23:10:00,0.0
2006-Aug-23 23:20:00,0.0
2006-Aug-23 23:30:00,0.0
2006-Aug-23 23:40:00,0.0
2006-Aug-23 23:50:00,0.0
2006-Aug-24 00:00:00,0.0
2006-Aug-24 00:10:00,0.0
2006-Aug-24 00:20:00,0.0
2006-Aug-24 00:30:00,0.0
2006-Aug-24 00:40:00,0.0
2006-Aug-24 00:50:00,0.0
2006-Aug-24 01:00:00,0.0
2006-Aug-24 01:10:00,0.0
2006-Aug-24 01:20:00,0.0
2006-Aug-24 01:30:00,0.0
2006-Aug-24 01:40:00,0.0
2006-Aug-24 01:50:00,0.0
2006-Aug-24 02:00:00,0.0
2006-Aug-24 02:10:00,0.0
2006-Aug-24 02:20:00,0.0
2006-Aug-24 02:30:00,0.0
2006-Aug-24 02:40:00,0.0
2006-Aug-24 02:50:00,0.0
2006-Aug-24 03:00:00,0.0
2006-Aug-24 03:10:00,0.0
2006-Aug-24 03:20:00,0.0
2006-Aug-24 03:30:00,0.0
2006-Aug-24 03:40:00,0.0
2006-Aug-24 03:50:00,0.0
2006-Aug-24 04:00:00,0.0
2006-Aug-24 04:10:00,0.0
2006-Aug-24 04:20:00,0.0
2006-Aug-24 04:30:00,0.0
2006-Aug-24 04:40:00,0.0
2006-Aug-24 04:50:00,0.0
2006-Aug-24 05:00:00,0.0
2006-Aug-24 05:10:00,0.0
2006-Aug-24 05:20:00,0.0
2006-Aug-24 05:30:00,0.0
2006-Aug-24 05:40:00,0.0
2006-Aug-24 05:50:00,0.0
2006-Aug-24 06:00:00,0.0
2006-Aug-24 06:10:00,0.0
2006-Aug-24 06:20:00,0.0
2006-Aug-24 06:30:00,0.0
2006-Aug-24 06:40:00,0.0
2006-Aug-24 06:50:00,0.0
2006-Aug-24 07:00:00,0.0
2006-Aug-24 07:10:00,0.0
2006-Aug-24 07:20:00,0.0
2006-Aug-24 07:30:00,0.0
2006-Aug-24 07:40:00,3.499999999999999
2006-Aug-24 07:50:00,6.999999999999998
2006-Aug-24 08:00:00,10.5
2006-Aug-24 08:10:00,14.000000000000002
2006-Aug-24 08:20:00,17.5
2006-Aug-24 08:30:00,21.0
2006-Aug-24 08:40:00,22.0
2006-Aug-24 08:50:00,23.0
2006-Aug-24 09:00:00,24.0
2006-Aug-24 09:10:00,25.0
2006-Aug-24 09:20:00,26.0
2006-Aug-24 09:30:00,27.0
2006-Aug-24 09:40:00,25.0
2006-Aug-24 09:50:00,23.000000000000004
2006-Aug-24 10:00:00,21.0
2006-Aug-24 10:10:00,19.0
2006-Aug-24 10:20:00,17.0
2006-Aug-24 10:30:00,15.0
2006-Aug-24 10:40:00,18.333333333333332
2006-Aug-24 10:50:00,21.666666666666664
2006-Aug-24 11:00:00,25.0
2006-Aug-24 11:10:00,28.333333333333336
2006-Aug-24 11:20:00,31.666666666666668
2006-Aug-24 11:30:00,35.0
2006-Aug-24 11:40:00,42.33333333333333
2006-Aug-24 11:50:00,49.666666666666664
2006-Aug-24 12:00:00,57.0
2006-Aug-24 12:10:00,64.33333333333334
2006-Aug-24 12:20:00,71.66666666666667
2006-Aug-24 12:30:00,79.0
2006-Aug-24 12:40:00,79.33333333333334
2006-Aug-24 12:50:00,79.66666666666666
2006-Aug-24 13:00:00,80.0
2006-Aug-24 13:10:00,80.33333333333334
2006-Aug-24 13:20:00,80.66666666666666
2006-Aug-24 13:30:00,81.0
2006-Aug-24 13:40:00,91.33333333333333
2006-Aug-24 13:50:00,101.66666666666666
2006-Aug-24 14:00:00,112.0
2006-Aug-24 14:10:00,122.33333333333334
2006-Aug-24 14:20:00,132.66666666666666
2006-Aug-24 14:30:00,143.0
2006-Aug-24 14:40:00,166.0
2006-Aug-24 14:50:00,189.0
2006-Aug-24 15:00:00,212.0
2006-Aug-24 15:10:00,235.0
2006-Aug-24 15:20:00,258.0
2006-Aug-24 15:30:00,281.0
2006-Aug-24 15:40:00,312.6666666666667
2006-Aug-24 15:50:00,344.3333333333333
2006-Aug-24 16:00:00,376.0
2006-Aug-24 16:10:00,407.6666666666667
2006-Aug-24 16:20:00,439.3333333333333
2006-Aug-24 16:30:00,471.0
2006-Aug-24 16:40:00,457.8333333333333
2006-Aug-24 16:50:00,444.6666666666667
2006-Aug-24 17:00:00,431.5
2006-Aug-24 17:10:00,418.33333333333337
2006-Aug-24 17:20:00,405.1666666666667
2006-Aug-24 17:30:00,392.0
2006-Aug-24 17:40:00,353.6666666666667
2006-Aug-24 17:50:00,315.33333333333337
2006-Aug-24 18:00:00,277.0
2006-Aug-24 18:10:00,238.66666666666663
2006-Aug-24 18:20:00,200.33333333333331
2006-Aug-24 18:30:00,162.0
2006-Aug-24 18:40:00,135.0
2006-Aug-24 18:50:00,108.00000000000001
2006-Aug-24 19:00:00,0.0
2006-Aug-24 19:10:00,0.0
2006-Aug-24 19:20:00,0.0
2006-Aug-24 19:30:00,0.0
2006-Aug-24 19:40:00,0.0
2006-Aug-24 19:50:00,0.0
2006-Aug-24 20:00:00,0.0
2006-Aug-24 20:10:00,0.0
2006-Aug-24 20:20:00,0.0
2006-Aug-24 20:30:00,0.0
2006-Aug-24 20:40:00,0.0
2006-Aug-24 20:50:00,0.0
2006-Aug-24 21:00:00,0.0
2006-Aug-24 21:10:00,0.0
2006-Aug-24 21:20:00,0.0
2006-Aug-24 21:30:00,0.0
2006-Aug-24 21:40:00,0.0
2006-Aug-24 21:50:00,0.0
2006-Aug-24 22:00:00,0.0
2006-Aug-24 22:10:00,0.0
2006-Aug-24 22:20:00,0.0
2006-Aug-24 22:30:00,0.0
2006-Aug-24 22:40:00,0.0
2006-Aug-24 22:50:00,0.0
2006-Aug-24 23:00:00,0.0
2006-Aug-24 23:10:00,0.0
2006-Aug-24 23:20:00,0.0
2006-Aug-24 23:30:00,0.0
2006-Aug-24 23:40:00,0.0
2006-Aug-24 23:50:00,0.0
2006-Aug-25 00:00:00,0.0
2006-Aug-25 00:10:00,0.0
2006-Aug-25 00:20:00,0.0
2006-Aug-25 00:30:00,0.0
2006-Aug-25 00:40:00,0.0
2006-Aug-25 00:50:00,0.0
2006-Aug-25 01:00:00,0.0
2006-Aug-25 01:10:00,0.0
2006-Aug-25 01:20:00,0.0
2006-Aug-25 01:30:00,0.0
2006-Aug-25 01:40:00,0.0
2006-Aug-25 01:50:00,0.0
2006-Aug-25 02:00:00,0.0
2006-Aug-25 02:10:00,0.0
2006-Aug-25 02:20:00,0.0
2006-Aug-25 02:30:00,0.0
2006-Aug-25 02:40:00,0.0
2006-Aug-25 02:50:00,0.0
2006-Aug-25 03:00:00,0.0
2006-Aug-25 03:10:00,0.0
2006-Aug-25 03:20:00,0.0
2006-Aug-25 03:30:00,0.0
2006-Aug-25 03:40:00,0.0
2006-Aug-25 03:50:00,0.0
2006-Aug-25 04:00:00,0.0
2006-Aug-25 04:10:00,0.0
2006-Aug-25 04:20:00,0.0
2006-Aug-25 04:30:00,0.0
2006-Aug-25 04:40:00,0.0
2006-Aug-25 04:50:00,0.0
2006-Aug-25 05:00:00,0.0
2006-Aug-25 05:10:00,0.0
2006-Aug-25 05:20:00,0.0
2006-Aug-25 05:30:00,0.0
2006-Aug-25 05:40:00,0.0
2006-Aug-25 05:50:00,0.0
2006-Aug-25 06:00:00,0.0
2006-Aug-25 06:10:00,0.0
2006-Aug-25 06:20:00,0.0
2006-Aug-25 06:30:00,0.0
2006-Aug-25 06:40:00,0.33333333333333326
2006-Aug-25 06:50:00,0.6666666666666665
2006-Aug-25 07:00:00,1.0
2006-Aug-25 07:10:00,1.3333333333333335
2006-Aug-25 07:20:00,1.6666666666666667
2006-Aug-25 07:30:00,2.0
2006-Aug-25 07:40:00,26.16666666666666
2006-Aug-25 07:50:00,50.33333333333332
2006-Aug-25 08:00:00,74.5
2006-Aug-25 08:10:00,98.66666666666669
2006-Aug-25 08:20:00,122.83333333333333
2006-Aug-25 08:30:00,147.0
2006-Aug-25 08:40:00,156.16666666666666
2006-Aug-25 08:50:00,165.33333333333331
2006-Aug-25 09:00:00,174.5
2006-Aug-25 09:10:00,183.66666666666669
2006-Aug-25 09:20:00,192.83333333333334
2006-Aug-25 09:30:00,202.0
2006-Aug-25 09:40:00,256.66666666666663
2006-Aug-25 09:50:00,311.3333333333333
2006-Aug-25 10:00:00,366.0
2006-Aug-25 10:10:00,420.6666666666667
2006-Aug-25 10:20:00,475.33333333333337
2006-Aug-25 10:30:00,530.0
2006-Aug-25 10:40:00,493.0
2006-Aug-25 10:50:00,456.0
2006-Aug-25 11:00:00,419.0
2006-Aug-25 11:10:00,382.0
2006-Aug-25 11:20:00,345.0
2006-Aug-25 11:30:00,308.0
2006-Aug-25 11:40:00,402.16666666666663
2006-Aug-25 11:50:00,496.33333333333326
2006-Aug-25 12:00:00,590.5
2006-Aug-25 12:10:00,684.6666666666667
2006-Aug-25 12:20:00,778.8333333333334
2006-Aug-25 12:30:00,873.0
2006-Aug-25 12:40:00,871.5
2006-Aug-25 12:50:00,870.0
2006-Aug-25 13:00:00,868.5
2006-Aug-25 13:10:00,867.0
2006-Aug-25 13:20:00,865.5
2006-Aug-25 13:30:00,864.0
2006-Aug-25 13:40:00,842.8333333333333
2006-Aug-25 13:50:00,821.6666666666667
2006-Aug-25 14:00:00,800.5
2006-Aug-25 14:10:00,779.3333333333333
2006-Aug-25 14:20:00,758.1666666666667
2006-Aug-25 14:30:00,737.0
2006-Aug-25 14:40:00,669.5000000000001
2006-Aug-25 14:50:00,602.0
2006-Aug-25 15:00:00,534.5
2006-Aug-25 15:10:00,467.0
2006-Aug-25 15:20:00,399.5
2006-Aug-25 15:30:00,332.0
2006-Aug-25 15:40:00,355.0
2006-Aug-25 15:50:00,378.0
2006-Aug-25 16:00:00,401.0
2006-Aug-25 16:10:00,424.0
2006-Aug-25 16:20:00,447.0
2006-Aug-25 16:30:00,470.0
2006-Aug-25 16:40:00,463.5
2006-Aug-25 16:50:00,457.0
2006-Aug-25 17:00:00,450.5
2006-Aug-25 17:10:00,444.0
2006-Aug-25 17:20:00,437.5
2006-Aug-25 17:30:00,431.0
2006-Aug-25 17:40:00,403.5
2006-Aug-25 17:50:00,376.0
2006-Aug-25 18:00:00,348.5
2006-Aug-25 18:10:00,321.0
2006-Aug-25 18:20:00,293.5
2006-Aug-25 18:30:00,266.0
2006-Aug-25 18:40:00,221.66666666666669
2006-Aug-25 18:50:00,177.33333333333334
2006-Aug-25 19:00:00,0.0
2006-Aug-25 19:10:00,0.0
2006-Aug-25 19:20:00,0.0
2006-Aug-25 19:30:00,0.0
2006-Aug-25 19:40:00,0.0
2006-Aug-25 19:50:00,0.0
2006-Aug-25 20:00:00,0.0
2006-Aug-25 20:10:00,0.0
2006-Aug-25 20:20:00,0.0
2006-Aug-25 20:30:00,0.0
2006-Aug-25 20:40:00,0.0
2006-Aug-25 20:50:00,0.0
2006-Aug-25 21:00:00,0.0
2006-Aug-25 21:10:00,0.0
2006-Aug-25 21:20:00,0.0
2006-Aug-25 21:30:00,0.0
2006-Aug-25 21:40:00,0.0
2006-Aug-25 21:50:00,0.0
2006-Aug-25 22:00:00,0.0
2006-Aug-25 22:10:00,0.0
2006-Aug-25 22:20:00,0.0
2006-Aug-25 22:30:00,0.0
2006-Aug-25 22:40:00,0.0
2006-Aug-25 22:50:00,0.0
2006-Aug-25 23:00:00,0.0
2006-Aug-25 23:10:00,0.0
2006-Aug-25 23:20:00,0.0
2006-Aug-25 23:30:00,0.0
2006-Aug-25 23:40:00,0.0
2006-Aug-25 23:50:00,0.0
2006-Aug-26 00:00:00,0.0
2006-Aug-26 00:10:00,0.0
2006-Aug-26 00:20:00,0.0
2006-Aug-26 00:30:00,0.0
2006-Aug-26 00:40:00,0.0
2006-Aug-26 00:50:00,0.0
2006-Aug-26 01:00:00,0.0
2006-Aug-26 01:10:00,0.0
2006-Aug-26 01:20:00,0.0
2006-Aug-26 01:30:00,0.0
2006-Aug-26 01:40:00,0.0
2006-Aug-26 01:50:00,0.0
2006-Aug-26 02:00:00,0.0
2006-Aug-26 02:10:00,0.0
2006-Aug-26 02:20:00,0.0
2006-Aug-26 02:30:00,0.0
2006-Aug-26 02:40:00,0.0
2006-Aug-26 02:50:00,0.0
2006-Aug-26 03:00:00,0.0
2006-Aug-26 03:10:00,0.0
2006-Aug-26 03:20:00,0.0
2006-Aug-26 03:30:00,0.0
2006-Aug-26 03:40:00,0.0
2006-Aug-26 03:50:00,0.0
2006-Aug-26 04:00:00,0.0
2006-Aug-26 04:10:00,0.0
2006-Aug-26 04:20:00,0.0
2006-Aug-26 04:30:00,0.0
2006-Aug-26 04:40:00,0.0
2006-Aug-26 04:50:00,0.0
2006-Aug-26 05:00:00,0.0
2006-Aug-26 05:10:00,0.0
2006-Aug-26 05:20:00,0.0
2006-Aug-26 05:30:00,0.0
2006-Aug-26 05:40:00,0.0
2006-Aug-26 05:50:00,0.0
2006-Aug-26 06:00:00,0.0
2006-Aug-26 06:10:00,0.0
2006-Aug-26 06:20:00,0.0
2006-Aug-26 06:30:00,0.0
2006-Aug-26 06:40:00,20.499999999999996
2006-Aug-26 06:50:00,40.99999999999999
2006-Aug-26 07:00:00,61.5
2006-Aug-26 07:10:00,82.00000000000001
2006-Aug-26 07:20:00,102.5
2006-Aug-26 07:30:00,123.0
2006-Aug-26 07:40:00,119.66666666666666
2006-Aug-26 07:50:00,116.33333333333334
2006-Aug-26 08:00:00,113.0
2006-Aug-26 08:10:00,109.66666666666666
2006-Aug-26 08:20:00,106.33333333333334
2006-Aug-26 08:30:00,103.0
2006-Aug-26 08:40:00,123.16666666666667
2006-Aug-26 08:50:00,143.33333333333331
2006-Aug-26 09:00:00,163.5
2006-Aug-26 09:10:00,183.66666666666669
2006-Aug-26 09:20:00,203.83333333333334
2006-Aug-26 09:30:00,224.0
2006-Aug-26 09:40:00,228.0
2006-Aug-26 09:50:00,232.0
2006-Aug-26 10:00:00,236.0
2006-Aug-26 10:10:00,240.0
2006-Aug-26 10:20:00,244.0
2006-Aug-26 10:30:00,248.0
2006-Aug-26 10:40:00,262.1666666666667
2006-Aug-26 10:50:00,276.3333333333333
2006-Aug-26 11:00:00,290.5
2006-Aug-26 11:10:00,304.6666666666667
2006-Aug-26 11:20:00,318.8333333333333
2006-Aug-26 11:30:00,333.0
2006-Aug-26 11:40:00,358.0
2006-Aug-26 11:50:00,383.0
2006-Aug-26 12:00:00,408.0
2006-Aug-26 12:10:00,433.0
2006-Aug-26 12:20:00,458.0
2006-Aug-26 12:30:00,483.0
2006-Aug-26 12:40:00,544.5
2006-Aug-26 12:50:00,606.0
2006-Aug-26 13:00:00,667.5
2006-Aug-26 13:10:00,729.0000000000001
2006-Aug-26 13:20:00,790.5
2006-Aug-26 13:30:00,852.0
2006-Aug-26 13:40:00,847.1666666666666
2006-Aug-26 13:50:00,842.3333333333334
2006-Aug-26 14:00:00,837.5
2006-Aug-26 14:10:00,832.6666666666667
2006-Aug-26 14:20:00,827.8333333333334
2006-Aug-26 14:30:00,823.0
2006-Aug-26 14:40:00,809.3333333333334
2006-Aug-26 14:50:00,795.6666666666667
2006-Aug-26 15:00:00,782.0
2006-Aug-26 15:10:00,768.3333333333333
2006-Aug-26 15:20:00,754.6666666666666
2006-Aug-26 15:30:00,741.0
2006-Aug-26 15:40:00,725.1666666666666
2006-Aug-26 15:50:00,709.3333333333334
2006-Aug-26 16:00:00,693.5
2006-Aug-26 16:10:00,677.6666666666667
2006-Aug-26 16:20:00,661.8333333333334
2006-Aug-26 16:30:00,646.0
2006-Aug-26 16:40:00,624.1666666666667
2006-Aug-26 16:50:00,602.3333333333334
2006-Aug-26 17:00:00,580.5
2006-Aug-26 17:10:00,558.6666666666666
2006-Aug-26 17:20:00,536.8333333333334
2006-Aug-26 17:30:00,515.0
2006-Aug-26 17:40:00,470.83333333333337
2006-Aug-26 17:50:00,426.6666666666667
2006-Aug-26 18:00:00,382.5
2006-Aug-26 18:10:00,338.3333333333333
2006-Aug-26 18:20:00,294.16666666666663
2006-Aug-26 18:30:00,250.0
2006-Aug-26 18:40:00,208.33333333333334
2006-Aug-26 18:50:00,166.66666666666669
2006-Aug-26 19:00:00,0.0
2006-Aug-26 19:10:00,0.0
2006-Aug-26 19:20:00,0.0
2006-Aug-26 19:30:00,0.0
2006-Aug-26 19:40:00,0.0
2006-Aug-26 19:50:00,0.0
2006-Aug-26 20:00:00,0.0
2006-Aug-26 20:10:00,0.0
2006-Aug-26 20:20:00,0.0
2006-Aug-26 20:30:00,0.0
2006-Aug-26 20:40:00,0.0
2006-Aug-26 20:50:00,0.0
2006-Aug-26 21:00:00,0.0
2006-Aug-26 21:10:00,0.0
2006-Aug-26 21:20:00,0.0
2006-Aug-26 21:30:00,0.0
2006-Aug-26 21:40:00,0.0
2006-Aug-26 21:50:00,0.0
2006-Aug-26 22:00:00,0.0
2006-Aug-26 22:10:00,0.0
2006-Aug-26 22:20:00,0.0
2006-Aug-26 22:30:00,0.0
2006-Aug-26 22:40:00,0.0
2006-Aug-26 22:50:00,0.0
2006-Aug-26 23:00:00,0.0
2006-Aug-26 23:10:00,0.0
2006-Aug-26 23:20:00,0.0
2006-Aug-26 23:30:00,0.0
2006-Aug-26 23:40:00,0.0
2006-Aug-26 23:50:00,0.0
2006-Aug-27 00:00:00,0.0
2006-Aug-27 00:10:00,0.0
2006-Aug-27 00:20:00,0.0
2006-Aug-27 00:30:00,0.0
2006-Aug-27 00:40:00,0.0
2006-Aug-27 00:50:00,0.0
2006-Aug-27 01:00:00,0.0
2006-Aug-27 01:10:00,0.0
2006-Aug-27 01:20:00,0.0
2006-Aug-27 01:30:00,0.0
2006-Aug-27 01:40:00,0.0
2006-Aug-27 01:50:00,0.0
2006-Aug-27 02:00:00,0.0
2006-Aug-27 02:10:00,0.0
2006-Aug-27 02:20:00,0.0
2006-Aug-27 02:30:00,0.0
2006-Aug-27 02:40:00,0.0
2006-Aug-27 02:50:00,0.0
2006-Aug-27 03:00:00,0.0
2006-Aug-27 03:10:00,0.0
2006-Aug-27 03:20:00,0.0
2006-Aug-27 03:30:00,0.0
2006-Aug-27 03:40:00,0.0
2006-Aug-27 03:50:00,0.0
2006-Aug-27 04:00:00,0.0
2006-Aug-27 04:10:00,0.0
2006-Aug-27 04:20:00,0.0
2006-Aug-27 04:30:00,0.0
2006-Aug-27 04:40:00,0.0
2006-Aug-27 04:50:00,0.0
2006-Aug-27 05:00:00,0.0
2006-Aug-27 05:10:00,0.0
2006-Aug-27 05:20:00,0.0
2006-Aug-27 05:30:00,0.0
2006-Aug-27 05:40:00,0.0
2006-Aug-27 05:50:00,0.0
2006-Aug-27 06:00:00,0.0
2006-Aug-27 06:10:00,0.0
2006-Aug-27 06:20:00,0.0
2006-Aug-27 06:30:00,0.0
2006-Aug-27 06:40:00,0.0
2006-Aug-27 06:50:00,0.0
2006-Aug-27 07:00:00,0.0
2006-Aug-27 07:10:00,0.0
2006-Aug-27 07:20:00,0.0
2006-Aug-27 07:30:00,0.0
2006-Aug-27 07:40:00,3.999999999999999
2006-Aug-27 07:50:00,7.999999999999998
2006-Aug-27 08:00:00,12.0
2006-Aug-27 08:10:00,16.0
2006-Aug-27 08:20:00,20.0
2006-Aug-27 08:30:00,24.0
2006-Aug-27 08:40:00,35.166666666666664
2006-Aug-27 08:50:00,46.33333333333333
2006-Aug-27 09:00:00,57.5
2006-Aug-27 09:10:00,68.66666666666667
2006-Aug-27 09:20:00,79.83333333333334
2006-Aug-27 09:30:00,91.0
2006-Aug-27 09:40:00,190.5
2006-Aug-27 09:50:00,289.99999999999994
2006-Aug-27 10:00:00,389.5
2006-Aug-27 10:10:00,489.00000000000006
2006-Aug-27 10:20:00,588.5
2006-Aug-27 10:30:00,688.0
2006-Aug-27 10:40:00,724.3333333333334
2006-Aug-27 10:50:00,760.6666666666667
2006-Aug-27 11:00:00,797.0
2006-Aug-27 11:10:00,833.3333333333334
2006-Aug-27 11:20:00,869.6666666666666
2006-Aug-27 11:30:00,906.0
2006-Aug-27 11:40:00,908.5
2006-Aug-27 11:50:00,911.0
2006-Aug-27 12:00:00,913.5
2006-Aug-27 12:10:00,916.0
2006-Aug-27 12:20:00,918.5
2006-Aug-27 12:30:00,921.0
2006-Aug-27 12:40:00,920.6666666666666
2006-Aug-27 12:50:00,920.3333333333334
2006-Aug-27 13:00:00,920.0
2006-Aug-27 13:10:00,919.6666666666667
2006-Aug-27 13:20:00,919.3333333333334
2006-Aug-27 13:30:00,919.0
2006-Aug-27 13:40:00,915.6666666666666
2006-Aug-27 13:50:00,912.3333333333333
2006-Aug-27 14:00:00,909.0
2006-Aug-27 14:10:00,905.6666666666666
2006-Aug-27 14:20:00,902.3333333333334
2006-Aug-27 14:30:00,899.0
2006-Aug-27 14:40:00,891.8333333333334
2006-Aug-27 14:50:00,884.6666666666666
2006-Aug-27 15:00:00,877.5
2006-Aug-27 15:10:00,870.3333333333333
2006-Aug-27 15:20:00,863.1666666666666
2006-Aug-27 15:30:00,856.0
2006-Aug-27 15:40:00,843.3333333333334
2006-Aug-27 15:50:00,830.6666666666667
2006-Aug-27 16:00:00,818.0
2006-Aug-27 16:10:00,805.3333333333334
2006-Aug-27 16:20:00,792.6666666666666
2006-Aug-27 16:30:00,780.0
2006-Aug-27 16:40:00,733.0
2006-Aug-27 16:50:00,686.0000000000001
2006-Aug-27 17:00:00,639.0
2006-Aug-27 17:10:00,592.0
2006-Aug-27 17:20:00,545.0
2006-Aug-27 17:30:00,498.0
2006-Aug-27 17:40:00,436.6666666666667
2006-Aug-27 17:50:00,375.33333333333337
2006-Aug-27 18:00:00,314.0
2006-Aug-27 18:10:00,252.66666666666663
2006-Aug-27 18:20:00,191.33333333333331
2006-Aug-27 18:30:00,130.0
2006-Aug-27 18:40:00,108.33333333333334
2006-Aug-27 18:50:00,86.66666666666667
2006-Aug-27 19:00:00,0.0
2006-Aug-27 19:10:00,0.0
2006-Aug-27 19:20:00,0.0
2006-Aug-27 19:30:00,0.0
2006-Aug-27 19:40:00,0.0
2006-Aug-27 19:50:00,0.0
2006-Aug-27 20:00:00,0.0
2006-Aug-27 20:10:00,0.0
2006-Aug-27 20:20:00,0.0
2006-Aug-27 20:30:00,0.0
2006-Aug-27 20:40:00,0.0
2006-Aug-27 20:50:00,0.0
2006-Aug-27 21:00:00,0.0
2006-Aug-27 21:10:00,0.0
2006-Aug-27 21:20:00,0.0
2006-Aug-27 21:30:00,0.0
2006-Aug-27 21:40:00,0.0
2006-Aug-27 21:50:00,0.0
2006-Aug-27 22:00:00,0.0
2006-Aug-27 22:10:00,0.0
2006-Aug-27 22:20:00,0.0
2006-Aug-27 22:30:00,0.0
2006-Aug-27 22:40:00,0.0
2006-Aug-27 22:50:00,0.0
2006-Aug-27 23:00:00,0.0
2006-Aug-27 23:10:00,0.0
2006-Aug-27 23:20:00,0.0
2006-Aug-27 23:30:00,0.0
2006-Aug-27 23:40:00,0.0
2006-Aug-27 23:50:00,0.0
2006-Aug-28 00:00:00,0.0
2006-Aug-28 00:10:00,0.0
2006-Aug-28 00:20:00,0.0
2006-Aug-28 00:30:00,0.0
2006-Aug-28 00:40:00,0.0
2006-Aug-28 00:50:00,0.0
2006-Aug-28 01:00:00,0.0
2006-Aug-28 01:10:00,0.0
2006-Aug-28 01:20:00,0.0
2006-Aug-28 01:30:00,0.0
2006-Aug-28 01:40:00,0.0
2006-Aug-28 01:50:00,0.0
2006-Aug-28 02:00:00,0.0
2006-Aug-28 02:10:00,0.0
2006-Aug-28 02:20:00,0.0
2006-Aug-28 02:30:00,0.0
2006-Aug-28 02:40:00,0.0
