Zone Timestep,ESTE:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],NORTE:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],OESTE:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SUR:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],TECHO:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2]
2006-Jun-25 17:00:00,120.94694011009358,170.96444852339212,286.77518922613143,120.94694011009358,294.25385441536355
2006-Jun-25 17:10:00,110.25115972783234,155.47985341376207,256.16180250517436,110.25115972783234,259.9498357815214
2006-Jun-25 17:20:00,99.57554071168883,139.3727859530839,224.38249803296503,99.57554071168883,227.04441703541818
2006-Jun-25 17:30:00,88.92649082508916,122.60049670440155,191.4912511264443,88.92649082508916,195.57916017695092
2006-Jun-25 17:40:00,82.49564238421995,117.85017840802651,187.01469730818758,82.49564238421995,181.0032906664798
2006-Jun-25 17:50:00,75.98189005008307,113.43511222714658,183.3678050437526,75.98189005008307,166.4575548521413
2006-Jun-25 18:00:00,69.37653539706429,109.57361958315813,181.07235909289906,69.37653539706429,151.94587367849326
2006-Jun-25 18:10:00,62.866290035817116,106.14398897159226,179.32763186029032,62.866290035817116,137.47200914861136
2006-Jun-25 18:20:00,56.08704184198676,104.51280745786038,182.2000531304086,56.08704184198676,123.03955637852016
2006-Jun-25 18:30:00,49.16415286959739,105.71828125932068,191.59708864104078,49.16415286959739,108.6519361499532
2006-Jun-25 18:40:00,40.4302090948392,102.67113525314863,191.9185821764322,40.4302090948392,89.21613498032654
2006-Jun-25 18:50:00,31.646617846241377,106.81622807147039,208.3316571897383,31.646617846241377,70.31158156325145
2006-Jun-25 19:00:00,22.80656317084957,90.71300282405822,176.8416035512444,22.80656317084957,51.93949884907769
2006-Jun-25 19:10:00,14.08570642488195,73.19006144453256,143.3706703756131,14.08570642488195,34.09908719921464
2006-Jun-25 19:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 19:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 19:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 19:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 20:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 20:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 20:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 20:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 20:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 20:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 21:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 21:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 21:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 21:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 21:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 21:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 22:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 22:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 22:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 22:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 22:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 22:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 23:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 23:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 23:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 23:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 23:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-25 23:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 00:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 00:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 00:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 00:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 00:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 00:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 01:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 01:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 01:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 01:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 01:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 01:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 02:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 02:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 02:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 02:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 02:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 02:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 03:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 03:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 03:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 03:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 03:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 03:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 04:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 04:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 04:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 04:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 04:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 04:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 05:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 05:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 05:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 05:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 05:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 05:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 06:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 06:10:00,2.3891076640499738,2.3891076640499738,2.3891076640499738,2.3891076640499738,4.666666666666667
2006-Jun-26 06:20:00,2.980908716730707,2.980908716730707,2.980908716730707,2.980908716730707,5.833333333333334
2006-Jun-26 06:30:00,3.5772570701602415,3.5772570701602415,3.5772570701602415,3.5772570701602415,7.0
2006-Jun-26 06:40:00,6.756181692771848,6.756181692771848,6.756181692771848,6.756181692771848,13.166666666666666
2006-Jun-26 06:50:00,9.950548565163237,9.950548565163237,9.950548565163237,9.950548565163237,19.333333333333332
2006-Jun-26 07:00:00,13.157661183356378,13.157661183356378,13.157661183356378,13.157661183356378,25.5
2006-Jun-26 07:10:00,16.376577394638407,16.376577394638407,16.376577394638407,16.376577394638407,31.666666666666668
2006-Jun-26 07:20:00,19.609829387293768,19.609829387293768,19.609829387293768,19.609829387293768,37.833333333333336
2006-Jun-26 07:30:00,22.85134606866747,22.85134606866747,22.85134606866747,22.85134606866747,44.0
2006-Jun-26 07:40:00,26.80699877770453,26.80699877770453,26.80699877770453,26.80699877770453,51.5
2006-Jun-26 07:50:00,30.77740286191411,30.77740286191411,30.77740286191411,30.77740286191411,59.0
2006-Jun-26 08:00:00,34.762451269838245,34.762451269838245,34.762451269838245,34.762451269838245,66.5
2006-Jun-26 08:10:00,38.762128450393675,38.762128450393675,38.762128450393675,38.762128450393675,74.0
2006-Jun-26 08:20:00,42.77647649168154,42.77647649168154,42.77647649168154,42.77647649168154,81.5
2006-Jun-26 08:30:00,46.8055756746052,46.8055756746052,46.8055756746052,46.8055756746052,89.0
2006-Jun-26 08:40:00,58.74832205784527,57.09762116079209,56.443511292369735,56.443511292369735,108.32690980347472
2006-Jun-26 08:50:00,71.36812505228146,67.24832495743934,65.66424715304434,65.66424715304434,127.80433453032897
2006-Jun-26 09:00:00,83.87459706321002,77.28151056879163,74.81957112142373,74.81957112142373,147.42596941950043
2006-Jun-26 09:10:00,96.20839925631498,87.19171826173609,83.9141746670699,83.9141746670699,167.18495268446543
2006-Jun-26 09:20:00,108.32316498470493,96.97714658694588,92.95090987341285,92.95090987341285,187.07388684110265
2006-Jun-26 09:30:00,120.18090108582048,106.63821138799297,101.93118671647997,101.93118671647997,207.08486157733273
2006-Jun-26 09:40:00,155.1203275389766,123.2451885591216,112.3257424227416,112.3257424227416,238.4891535977124
2006-Jun-26 09:50:00,174.88482141549218,137.01889234989585,124.21565667110545,124.21565667110545,270.2494827728413
2006-Jun-26 10:00:00,193.6325814188552,150.38775470604594,135.87995804288985,135.87995804288985,302.3387286097503
2006-Jun-26 10:10:00,211.2738888356977,163.36281724592502,147.3182198715096,147.3182198715096,334.7284520965188
2006-Jun-26 10:20:00,227.72441997464642,175.95650032988146,158.52771834536946,158.52771834536946,367.38898401849934
2006-Jun-26 10:30:00,242.90283784277895,188.18217127222448,169.5037276459303,169.5037276459303,400.28951686927496
2006-Jun-26 10:40:00,258.10019879841366,198.12249823803717,177.16963572876074,177.16963572876074,435.62149295502
2006-Jun-26 10:50:00,285.24984523813964,206.72762718304887,178.2662971697173,178.2662971697173,471.67958721535655
2006-Jun-26 11:00:00,294.309414592961,215.14017564506617,184.93547923076463,184.93547923076463,508.36235916926734
2006-Jun-26 11:10:00,300.9754840202769,223.2943070919402,191.48645681120033,191.48645681120033,545.5657039299641
2006-Jun-26 11:20:00,305.1574443619922,231.22289040932878,197.90474549212115,197.90474549212115,583.1831779774013
2006-Jun-26 11:30:00,306.7683747221742,238.96092782863215,204.17644452715496,204.17644452715496,621.106331947922
2006-Jun-26 11:40:00,299.37457850976597,227.72014080895696,183.81570067281024,183.81570067281024,664.1099955819698
2006-Jun-26 11:50:00,285.70207269153536,219.34313370457346,167.0004729180884,167.0004729180884,708.2044671826154
2006-Jun-26 12:00:00,265.32841757435574,217.4937559021394,161.75808791051662,161.75808791051662,752.9965657627947
2006-Jun-26 12:10:00,239.92701834807283,215.72571493218902,156.58805280220403,156.58805280220403,798.0893680198699
2006-Jun-26 12:20:00,199.70390902849172,204.25872321584504,139.23970519948645,139.23970519948645,843.0834608889572
2006-Jun-26 12:30:00,164.8015429076062,204.13509366748502,135.41089844961957,135.41089844961957,887.5782024854548
2006-Jun-26 12:40:00,134.32608131312182,204.56382650085158,140.17864728404464,134.32608131312182,905.8251744571849
2006-Jun-26 12:50:00,134.4896793372565,204.91464080580653,176.33977714661012,134.4896793372565,922.8859773240258
2006-Jun-26 13:00:00,135.0366879352219,207.9788862651733,214.55200330249644,135.0366879352219,938.6084194751021
2006-Jun-26 13:10:00,135.5226867457979,211.51906431383208,254.1984691573576,135.5226867457979,952.8430897159941
2006-Jun-26 13:20:00,136.83257323707608,213.41502269901056,290.20308356864814,136.83257323707608,965.4438363701428
2006-Jun-26 13:30:00,137.71799230298654,218.6577821352764,331.96584069124066,137.71799230298654,976.2682393618846
2006-Jun-26 13:40:00,138.34295487945687,222.03737722050045,368.5964833677385,138.34295487945687,965.8023305729808
2006-Jun-26 13:50:00,138.8105210951181,225.7628778455241,404.45248874000026,138.8105210951181,953.9979163419958
2006-Jun-26 14:00:00,139.11121206163037,229.81553706236684,439.47307726571114,139.11121206163037,940.8799509373247
2006-Jun-26 14:10:00,139.24030033853293,234.18066407114733,473.603442917128,139.24030033853293,926.4758222069445
2006-Jun-26 14:20:00,139.19560924414225,238.8455619004859,506.79270927093404,139.19560924414225,910.8152905250788
2006-Jun-26 14:30:00,138.9763942173503,243.79849824652717,538.99299509042,138.9763942173503,893.9304233668328
2006-Jun-26 14:40:00,138.35782083117672,248.28091674035232,567.8886786940343,138.35782083117672,872.2637158191537
2006-Jun-26 14:50:00,137.59476660570064,252.9985712272945,595.4376115165893,137.59476660570064,849.6295982997298
2006-Jun-26 15:00:00,136.68900285503716,257.93518365319653,621.6134447146308,136.68900285503716,826.0860558218044
2006-Jun-26 15:10:00,131.39228130264559,262.9881224745973,658.6819207371137,131.39228130264559,801.692319999615
2006-Jun-26 15:20:00,130.18908029188918,268.46253861982655,682.6565919057967,130.18908029188918,776.5087241907538
2006-Jun-26 15:30:00,128.88588132560338,274.1425123835418,705.1473040128739,128.88588132560338,750.5965575247685
2006-Jun-26 15:40:00,126.74503371822617,278.43555387727315,722.1200111735941,126.74503371822617,719.8672784899835
2006-Jun-26 15:50:00,124.52003913466572,282.81456074979,737.3091136236408,124.52003913466572,688.7828036522027
2006-Jun-26 16:00:00,122.21678402822224,287.25705923079755,750.7163068579324,122.21678402822224,657.4213584906481
2006-Jun-26 16:10:00,119.84073471165102,291.7393190520251,762.3425993413947,119.84073471165102,625.8605518846143
2006-Jun-26 16:20:00,117.39679970507429,296.23559135520395,772.1861700584561,117.39679970507429,594.1771845168388
2006-Jun-26 16:30:00,109.78408233912262,298.73571008348245,786.2878331918239,109.78408233912262,562.4470610761574
2006-Jun-26 16:40:00,106.87129825983239,296.8571762959875,771.056309747174,106.87129825983239,517.1017906204197
2006-Jun-26 16:50:00,104.14904624304954,294.5385758661363,753.2192619202461,104.14904624304954,473.81708431904906
2006-Jun-26 17:00:00,101.62195969939837,291.7036832708885,732.8200564789355,101.62195969939837,432.730817422954
2006-Jun-26 17:10:00,99.29082691925672,288.24892001578246,709.8322516544154,99.29082691925672,393.9715368955202
2006-Jun-26 17:20:00,92.71994056786318,276.36356491661047,669.547383474164,92.71994056786318,357.6581072088667
2006-Jun-26 17:30:00,90.15020534075236,271.84325453922986,644.4464144559325,90.15020534075236,323.8993845705427
2006-Jun-26 17:40:00,83.35299268451728,268.1803032654629,630.5670967453225,83.35299268451728,291.29342929206916
2006-Jun-26 17:50:00,76.47483384151106,264.22805443344026,615.5293280586402,76.47483384151106,259.4355943679785
2006-Jun-26 18:00:00,69.51758702268575,260.0001055753571,599.4688583604877,69.51758702268575,228.37514778568922
2006-Jun-26 18:10:00,62.57900187834767,255.82545167257996,583.1972251871738,62.57900187834767,198.15800438609222
2006-Jun-26 18:20:00,55.48655248864818,251.29392270546262,565.9455848493388,55.48655248864818,168.82662316659707
2006-Jun-26 18:30:00,48.310558087549424,246.74836324248471,548.5513998731283,48.310558087549424,140.41991468523295
2006-Jun-26 18:40:00,39.04901315466276,217.3093832701246,473.3004448283496,39.04901315466276,103.3659597976445
2006-Jun-26 18:50:00,30.145590971497903,187.64721032711228,400.66278641870053,30.145590971497903,71.77626750772902
2006-Jun-26 19:00:00,21.600245898091636,138.80775864498398,287.6424422946983,21.600245898091636,45.663416733370525
2006-Jun-26 19:10:00,13.49517372353815,88.86736539982404,178.43346404693932,13.49517372353815,25.019182620493442
2006-Jun-26 19:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 19:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 19:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 19:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 20:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 20:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 20:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 20:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 20:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 20:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 21:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 21:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 21:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 21:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 21:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 21:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 22:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 22:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 22:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 22:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 22:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 22:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 23:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 23:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 23:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 23:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 23:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-26 23:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 00:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 00:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 00:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 00:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 00:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 00:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 01:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 01:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 01:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 01:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 01:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 01:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 02:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 02:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 02:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 02:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 02:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 02:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 03:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 03:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 03:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 03:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 03:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 03:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 04:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 04:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 04:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 04:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 04:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 04:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 05:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 05:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 05:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 05:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 05:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 05:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 06:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jun-27 06:10:00,0.33799697416558244,0.33799697416558244,0.33799697416558244,0.33799697416558244,0.6666666666666667
2006-Jun-27 06:20:00,0.4229710418209671,0.4229710418209671,0.4229710418209671,0.4229710418209671,0.8333333333333334
2006-Jun-27 06:30:00,0.5082814736639404,0.5082814736639404,0.5082814736639404,0.5082814736639404,1.0
2006-Jun-27 06:40:00,10.462420109066427,8.095415744781482,6.483048389543253,6.483048389543253,12.418696474809641
2006-Jun-27 06:50:00,20.471779695275476,15.636209797034699,12.523531557541128,12.523531557541128,24.16589874659851
2006-Jun-27 07:00:00,30.52324807752501,23.14062806441384,18.639313736010102,18.639313736010102,36.24048789150213
2006-Jun-27 07:10:00,41.75658841980395,30.920002463814082,24.64189395086566,24.64189395086566,48.640097166658364
2006-Jun-27 07:20:00,53.88169936649167,38.79883221912264,30.478558277060706,30.478558277060706,61.36111852921736
2006-Jun-27 07:30:00,65.60218991682186,46.408789294099165,36.3129728745635,36.3129728745635,74.39871270340196
2006-Jun-27 07:40:00,63.21831591981058,46.59185156294569,38.238346301794635,38.238346301794635,77.46201626454695
2006-Jun-27 07:50:00,61.04280881968183,46.90179009092263,40.10163551966075,40.10163551966075,80.19909562332309
2006-Jun-27 08:00:00,59.02064222599327,47.30875583068979,41.906840815353476,41.906840815353476,82.61479353604679
2006-Jun-27 08:10:00,50.03501168092778,44.950813392747065,42.70771237142975,42.70771237142975,84.71515944155287
2006-Jun-27 08:20:00,48.09268500040977,45.57073218387019,44.50029668164697,44.50029668164697,86.50742895693745
2006-Jun-27 08:30:00,46.27119952521245,46.27119952521245,46.27119952521245,46.27119952521245,88.0
2006-Jun-27 08:40:00,60.18561909564334,58.11861642099516,57.2997931854685,57.2997931854685,110.27791428517169
2006-Jun-27 08:50:00,74.87236477776273,69.80059859134614,67.85248742007417,67.85248742007417,132.73859669158992
2006-Jun-27 09:00:00,89.4475599404887,81.33633334070032,78.31139613396712,78.31139613396712,155.37439143796482
2006-Jun-27 09:10:00,103.82542147622803,92.71651940083962,88.6844379255401,88.6844379255401,178.17696635494613
2006-Jun-27 09:20:00,117.94037664261961,103.93754013598755,98.9767798455459,98.9767798455459,201.13733878324368
2006-Jun-27 09:30:00,131.73996796372634,114.99922683331077,109.19144427156492,109.19144427156492,224.24590334390402
2006-Jun-27 09:40:00,131.19230683969502,115.57384137435781,110.24852927441418,110.24852927441418,226.12531779347435
2006-Jun-27 09:50:00,130.7426964225809,116.17581542368423,111.27283046968638,111.27283046968638,227.96734889257908
2006-Jun-27 10:00:00,130.3661743367233,116.79849657086454,112.26735000219153,112.26735000219153,229.77238472552128
2006-Jun-27 10:10:00,130.04318303952985,117.43694722211492,113.23457315758878,113.23457315758878,231.5409160041905
2006-Jun-27 10:20:00,129.75820392960986,118.08749163988048,114.17656898992328,114.17656898992328,233.27353354415362
2006-Jun-27 10:30:00,129.49875246783336,118.74739304092842,115.0950681898728,115.0950681898728,234.97092549191447
2006-Jun-27 10:40:00,137.03483392370202,126.06502462539561,122.24852821256593,122.24852821256593,250.51800210574118
2006-Jun-27 10:50:00,144.33435673732677,133.3200957878493,129.34730047631692,129.34730047631692,266.0674284538752
2006-Jun-27 11:00:00,151.3785651868429,140.51378643988883,136.38889859184127,136.38889859184127,281.6157438223096
2006-Jun-27 11:10:00,158.14773050393444,147.64741939972845,143.3704898132919,143.3704898132919,297.15944589936834
2006-Jun-27 11:20:00,164.6208576225676,154.72247851281668,150.28891213256713,150.28891213256713,312.6950012233833
2006-Jun-27 11:30:00,170.77540852200457,161.74064767232477,157.14070237931756,157.14070237931756,328.2188557656798
2006-Jun-27 11:40:00,183.7533129514915,167.53981589669834,157.72509593354715,157.72509593354715,358.80404687338086
2006-Jun-27 11:50:00,192.28431112729993,178.00574706798915,166.93158999461667,166.93158999461667,389.5154655235699
2006-Jun-27 12:00:00,199.1810204537532,188.27521328738808,175.92262350465003,175.92262350465003,420.30910398403825
2006-Jun-27 12:10:00,204.36811841985184,198.380725548768,184.70214604375903,184.70214604375903,451.14052752593847
2006-Jun-27 12:20:00,207.79012164016137,208.37243168810454,193.29452032741492,193.29452032741492,481.9650146868874
2006-Jun-27 12:30:00,209.45144451058786,218.34152029265113,201.775689078898,201.775689078898,512.7376984887807
2006-Jun-27 12:40:00,203.4865255716243,220.32390288820068,204.23850576835588,203.4865255716243,518.7712062963233
2006-Jun-27 12:50:00,205.529502904023,222.68552194565373,214.9953658949521,205.529502904023,524.6812639833468
2006-Jun-27 13:00:00,207.800689461759,225.35402667542044,226.16502513575227,207.800689461759,530.4622478355219
2006-Jun-27 13:10:00,210.15004880752065,228.2214074996712,237.56747026533526,210.15004880752065,536.1087885980896
